Table S1: IEI Candidate Genes without Filter,X1,pLI,AssociatedGene,pNull,pRec,InItan,Pathway1,Pathway2,BothPathways,,
1200,1584,0.079462,PERP,0.043578,0.87696,NEW,TRUE,FALSE,FALSE,,
1201,2379,0.079515,VHL,0.043535,0.87695,KNOWN,FALSE,TRUE,FALSE,,
1202,980,0.079774,HRAS,0.043326,0.8769,KNOWN,TRUE,TRUE,TRUE,,
1203,2266,0.081141,TOLLIP,0.0093513,0.90951,KNOWN,FALSE,TRUE,FALSE,,
1204,2527,0.081539,ZNF878,0.1503,0.76816,NEW,TRUE,FALSE,FALSE,,
1205,1796,0.082342,PXN,7.75E-05,0.91758,KNOWN,FALSE,TRUE,FALSE,,
1206,2261,0.082629,TNKS1BP1,2.17E-10,0.91737,NEW,FALSE,TRUE,FALSE,,
1207,2464,0.083152,ZNF230,0.14694,0.76991,NEW,TRUE,FALSE,FALSE,,
1208,2155,0.08527,TAGLN,0.039221,0.87551,NEW,TRUE,FALSE,FALSE,,
1209,2006,0.087326,SIRT1,7.03E-05,0.9126,KNOWN,TRUE,TRUE,TRUE,,
1210,1898,0.08777,RPA1,5.78E-07,0.91223,KNOWN,FALSE,TRUE,FALSE,,
1211,1105,0.088234,KAT5,1.40E-05,0.91175,KNOWN,FALSE,TRUE,FALSE,,
1212,576,0.088867,DUSP16,6.83E-05,0.91106,KNOWN,FALSE,TRUE,FALSE,,
1213,474,0.089176,CTTN,5.62E-07,0.91082,NEW,FALSE,TRUE,FALSE,,
1214,145,0.089296,ATF3,0.036568,0.87414,KNOWN,TRUE,TRUE,TRUE,,
1215,1436,0.090534,NFIC,0.00032683,0.90914,KNOWN,TRUE,FALSE,FALSE,,
1216,559,0.091531,DOK4,0.0015804,0.90689,NEW,FALSE,TRUE,FALSE,,
1217,1577,0.09167,PEBP1,0.035125,0.87321,KNOWN,TRUE,TRUE,TRUE,,
1218,2515,0.094789,ZNF721,0.31497,0.59024,NEW,TRUE,FALSE,FALSE,,
1219,101,0.096029,APOL6,0.31172,0.59225,NEW,TRUE,FALSE,FALSE,,
1220,2262,0.096284,TNNI3,0.0070649,0.89665,KNOWN,TRUE,FALSE,FALSE,,
1221,1442,0.097889,NGFR,0.0014114,0.9007,KNOWN,FALSE,TRUE,FALSE,,
1222,506,0.098633,DAXX,5.73E-05,0.90131,KNOWN,TRUE,TRUE,TRUE,,
1223,1500,0.098693,NUAK1,5.72E-05,0.90125,NEW,TRUE,TRUE,TRUE,,
1224,2283,0.099502,TRADD,0.0066872,0.89381,KNOWN,FALSE,TRUE,FALSE,,
1225,1907,0.10011,RPS27L,0.11719,0.78271,NEW,TRUE,FALSE,FALSE,,
1226,251,0.10017,CASP3,0.0066129,0.89322,KNOWN,TRUE,TRUE,TRUE,,
1227,597,0.10158,E2F6,0.0064594,0.89196,KNOWN,TRUE,FALSE,FALSE,,
1228,1323,0.10393,MGRN1,1.06E-05,0.89606,NEW,TRUE,FALSE,FALSE,,
1229,600,0.10797,EBI3,0.027128,0.8649,KNOWN,TRUE,FALSE,FALSE,,
1230,1440,0.10847,NFYC,4.86E-05,0.89148,KNOWN,TRUE,FALSE,FALSE,,
1231,1488,0.10947,NRG3,9.69E-06,0.89052,NEW,TRUE,FALSE,FALSE,,
1232,1254,0.10987,MAP4K3,1.34E-10,0.89013,KNOWN,FALSE,TRUE,FALSE,,
1233,58,0.111,AKT1S1,0.025939,0.86306,KNOWN,FALSE,TRUE,FALSE,,
1234,1229,0.11123,MAN1A1,9.42E-06,0.88876,NEW,TRUE,FALSE,FALSE,,
1235,1662,0.11182,PMAIP1,0.27386,0.61432,NEW,TRUE,TRUE,TRUE,,
1236,1111,0.11313,KCNJ15,0.025144,0.86172,NEW,TRUE,FALSE,FALSE,,
1237,817,0.11388,GAPDH,0.0053158,0.8808,NEW,FALSE,TRUE,FALSE,,
1238,1011,0.11732,IFIT3,0.094813,0.78786,NEW,TRUE,FALSE,FALSE,,
1239,1445,0.11745,NINJ1,0.09467,0.78788,NEW,TRUE,FALSE,FALSE,,
1240,983,0.11777,HSD11B2,0.023531,0.8587,NEW,TRUE,FALSE,FALSE,,
1241,480,0.11845,CXCL1,0.093555,0.78799,NEW,TRUE,FALSE,FALSE,,
1242,483,0.11851,CXCL12,0.093489,0.788,KNOWN,FALSE,TRUE,FALSE,,
1243,190,0.11863,BDKRB2,0.023248,0.85812,KNOWN,TRUE,TRUE,TRUE,,
1244,1726,0.11865,PRKAR2A,0.00020539,0.88114,NEW,FALSE,TRUE,FALSE,,
1245,1844,0.11929,RBMS1,4.12E-05,0.88067,NEW,TRUE,FALSE,FALSE,,
1246,1633,0.11953,PLAC8,0.092371,0.7881,NEW,TRUE,FALSE,FALSE,,
1247,1379,0.12226,MYBL2,1.61E-06,0.87774,NEW,FALSE,TRUE,FALSE,,
1248,1419,0.12634,NEDD9,1.52E-06,0.87366,NEW,TRUE,TRUE,TRUE,,
1249,1693,0.12672,PPP1R14A,0.084994,0.78829,NEW,FALSE,TRUE,FALSE,,
1250,1587,0.1288,PGF,0.020241,0.85096,KNOWN,TRUE,FALSE,FALSE,,
1251,928,0.13002,HIC1,0.0042144,0.86577,NEW,TRUE,TRUE,TRUE,,
1252,1036,0.13005,IL1B,0.0042124,0.86574,KNOWN,TRUE,TRUE,TRUE,,
1253,446,0.13278,CSF1R,1.15E-08,0.86722,KNOWN,FALSE,TRUE,FALSE,,
1254,2252,0.13495,TNFSF10,0.0039428,0.86111,KNOWN,TRUE,TRUE,TRUE,,
1255,1012,0.13569,IFITM1,0.22692,0.63739,KNOWN,TRUE,TRUE,TRUE,,
1256,1719,0.13725,PRKAA1,3.20E-05,0.86271,KNOWN,TRUE,TRUE,TRUE,,
1257,358,0.13892,CDK5,0.00076355,0.86032,KNOWN,TRUE,TRUE,TRUE,,
1258,63,0.14128,ALDH1A3,0.00015006,0.85857,NEW,TRUE,FALSE,FALSE,,
1259,1622,0.14155,PIP4K2A,0.00073779,0.85771,NEW,TRUE,TRUE,TRUE,,
1260,2335,0.14161,UBC,0.0036138,0.85478,KNOWN,TRUE,FALSE,FALSE,,
1261,1626,0.1418,PKIA,0.21652,0.64168,NEW,FALSE,TRUE,FALSE,,
1262,872,0.14181,GPC6,0.00014904,0.85804,NEW,TRUE,FALSE,FALSE,,
1263,371,0.14253,CDX1,0.071314,0.78615,KNOWN,TRUE,FALSE,FALSE,,
1264,1549,0.14469,PAX7,0.00070858,0.8546,NEW,FALSE,TRUE,FALSE,,
1265,1668,0.1451,POLD4,0.069376,0.78552,KNOWN,FALSE,TRUE,FALSE,,
1266,2485,0.14568,ZNF398,0.00014182,0.85418,NEW,TRUE,FALSE,FALSE,,
1267,1438,0.14619,NFYA,0.00014091,0.85367,KNOWN,TRUE,TRUE,TRUE,,
1268,344,0.14631,CDH1,1.17E-06,0.85369,KNOWN,FALSE,TRUE,FALSE,,
1269,1811,0.14667,RALBP1,5.74E-06,0.85332,KNOWN,FALSE,TRUE,FALSE,,
1270,879,0.1493,GPR146,0.066352,0.78435,NEW,TRUE,FALSE,FALSE,,
1271,1037,0.15126,IL1R1,0.00013224,0.84861,KNOWN,TRUE,TRUE,TRUE,,
1272,1391,0.15239,MYOD1,0.064233,0.78338,KNOWN,FALSE,TRUE,FALSE,,
1273,213,0.15274,BNIP3L,0.015012,0.83225,NEW,TRUE,FALSE,FALSE,,
1274,968,0.15285,HNF4A,0.00012968,0.84702,KNOWN,TRUE,FALSE,FALSE,,
1275,2509,0.15423,ZNF655,0.00062924,0.84514,NEW,TRUE,FALSE,FALSE,,
1276,2074,0.15499,SOD2,0.014619,0.83039,NEW,TRUE,FALSE,FALSE,,
1277,838,0.15523,GJA1,0.0030506,0.84172,KNOWN,FALSE,TRUE,FALSE,,
1278,865,0.15575,GNG4,0.19483,0.64942,NEW,FALSE,TRUE,FALSE,,
1279,1430,0.15652,NFATC1,5.08E-06,0.84348,KNOWN,TRUE,FALSE,FALSE,,
1280,1195,0.15884,LMO2,0.060089,0.78107,KNOWN,TRUE,FALSE,FALSE,,
1281,1351,0.15905,MPZL1,0.013947,0.827,NEW,TRUE,FALSE,FALSE,,
1282,2327,0.15918,TXNIP,0.00059288,0.84023,KNOWN,FALSE,TRUE,FALSE,,
1283,284,0.15993,CCNB1,0.00058757,0.83948,KNOWN,TRUE,TRUE,TRUE,,
1284,2168,0.16004,TBCA,0.059353,0.7806,NEW,TRUE,FALSE,FALSE,,
1285,2430,0.16087,ZBTB7C,0.0028528,0.83627,NEW,TRUE,FALSE,FALSE,,
1286,2247,0.16171,TNFRSF11B,0.00057538,0.83772,NEW,FALSE,TRUE,FALSE,,
1287,2473,0.16317,ZNF282,2.32E-05,0.83681,NEW,TRUE,FALSE,FALSE,,
1288,1935,0.16843,S100A10,0.17731,0.65426,NEW,TRUE,FALSE,FALSE,,
1289,505,0.17169,DAPP1,0.0025198,0.82579,KNOWN,TRUE,TRUE,TRUE,,
1290,1279,0.17324,MARCH3,0.0119,0.81486,NEW,TRUE,FALSE,FALSE,,
1291,443,0.17396,CRYAA,0.051643,0.7744,NEW,FALSE,TRUE,FALSE,,
1292,539,0.17423,DKK1,0.011773,0.814,NEW,TRUE,FALSE,FALSE,,
1293,1939,0.17565,S100A6,0.16815,0.6562,KNOWN,TRUE,FALSE,FALSE,,
1294,910,0.17652,H2AFX,0.16708,0.6564,KNOWN,FALSE,TRUE,FALSE,,
1295,1962,0.1768,SELPLG,0.16674,0.65646,KNOWN,FALSE,TRUE,FALSE,,
1296,1725,0.17935,PRKAR1B,0.00047097,0.82017,NEW,FALSE,TRUE,FALSE,,
1297,700,0.17989,EZR,3.88E-06,0.82011,NEW,TRUE,TRUE,TRUE,,
1298,720,0.18345,FASLG,0.01067,0.80588,NEW,TRUE,TRUE,TRUE,,
1299,808,0.18433,GAB1,3.70E-06,0.81567,KNOWN,FALSE,TRUE,FALSE,,
1300,2364,0.18554,VAC14,7.39E-07,0.81446,NEW,TRUE,FALSE,FALSE,,
1301,340,0.18562,CDC42EP3,0.04614,0.76824,NEW,TRUE,FALSE,FALSE,,
1302,935,0.18727,HIST2H2AC,0.15451,0.65821,KNOWN,FALSE,TRUE,FALSE,,
1303,1209,0.19685,LTA,0.041527,0.76163,KNOWN,TRUE,FALSE,FALSE,,
1304,1033,0.19796,IL17D,0.14307,0.65896,NEW,TRUE,FALSE,FALSE,,
1305,2326,0.20119,TXN,0.039899,0.75891,KNOWN,TRUE,TRUE,TRUE,,
1306,873,0.2018,GPCPD1,6.24E-07,0.7982,NEW,TRUE,FALSE,FALSE,,
1307,2331,0.20238,TYROBP,0.039465,0.75815,KNOWN,FALSE,TRUE,FALSE,,
1308,831,0.2035,GDNF,0.039064,0.75744,NEW,TRUE,FALSE,FALSE,,
1309,525,0.20408,DENND1B,7.36E-05,0.79585,NEW,TRUE,FALSE,FALSE,,
1310,1630,0.20442,PKN1,2.49E-08,0.79558,KNOWN,FALSE,TRUE,FALSE,,
1311,965,0.20661,HMGN1,0.037974,0.75542,NEW,FALSE,TRUE,FALSE,,
1312,631,0.20762,EIF4EBP1,0.13355,0.65883,KNOWN,FALSE,TRUE,FALSE,,
1313,182,0.20785,BCL2A1,0.03755,0.7546,NEW,TRUE,FALSE,FALSE,,
1314,813,0.21058,GADD45B,0.036636,0.75278,KNOWN,TRUE,FALSE,FALSE,,
1315,1845,0.2128,RBMS3,1.36E-05,0.78718,NEW,TRUE,FALSE,FALSE,,
1316,1663,0.21291,PML,2.76E-06,0.78708,KNOWN,TRUE,TRUE,TRUE,,
1317,1529,0.21345,PACSIN2,1.36E-05,0.78653,KNOWN,TRUE,FALSE,FALSE,,
1318,346,0.21478,CDH18,1.34E-05,0.78521,NEW,TRUE,FALSE,FALSE,,
1319,2055,0.21754,SNAI1,0.0075913,0.77487,NEW,TRUE,TRUE,TRUE,,
1320,848,0.21757,GML,0.12447,0.65796,KNOWN,TRUE,FALSE,FALSE,,
1321,1629,0.21858,PKMYT1,0.0003148,0.78111,NEW,FALSE,TRUE,FALSE,,
1322,1265,0.21895,MAPK4,0.00031365,0.78073,NEW,FALSE,TRUE,FALSE,,
1323,778,0.22227,FOXA1,0.0072591,0.77047,NEW,TRUE,FALSE,FALSE,,
1324,434,0.22337,CREB5,6.09E-05,0.77657,KNOWN,TRUE,FALSE,FALSE,,
1325,1108,0.22493,KAT8,6.00E-05,0.77501,NEW,FALSE,TRUE,FALSE,,
1326,532,0.22581,DHRS3,0.0070225,0.76717,NEW,TRUE,FALSE,FALSE,,
1327,392,0.22747,CHKA,5.85E-05,0.77247,NEW,FALSE,TRUE,FALSE,,
1328,1301,0.23005,MDK,0.030859,0.73909,KNOWN,FALSE,TRUE,FALSE,,
1329,2112,0.2341,ST6GAL1,0.0013381,0.76456,NEW,TRUE,FALSE,FALSE,,
1330,867,0.23586,GOLPH3,0.0064011,0.75774,NEW,TRUE,FALSE,FALSE,,
1331,1695,0.24098,PPP1R1B,0.0061108,0.75291,NEW,FALSE,TRUE,FALSE,,
1332,279,0.24134,CCL4,0.10539,0.65326,NEW,TRUE,FALSE,FALSE,,
1333,1757,0.24232,PTAFR,0.027779,0.7299,KNOWN,TRUE,FALSE,FALSE,,
1334,1424,0.24398,NEO1,1.17E-12,0.75602,NEW,TRUE,FALSE,FALSE,,
1335,1585,0.24579,PFKFB3,1.00E-05,0.7542,NEW,TRUE,FALSE,FALSE,,
1336,323,0.24889,CD74,0.0011692,0.74994,KNOWN,TRUE,TRUE,TRUE,,
1337,1597,0.25036,PHLDA3,0.099008,0.65063,NEW,TRUE,FALSE,FALSE,,
1338,320,0.25092,CD58,0.0055925,0.74349,NEW,TRUE,FALSE,FALSE,,
1339,594,0.25505,E2F2,0.0011066,0.74385,KNOWN,TRUE,TRUE,TRUE,,
1340,1038,0.25846,IL1RAP,8.93E-06,0.74153,KNOWN,FALSE,TRUE,FALSE,,
1341,934,0.26064,HIST1H3C,0.092231,0.64713,NEW,TRUE,FALSE,FALSE,,
1342,776,0.26176,FOS,0.0050864,0.73316,KNOWN,TRUE,TRUE,TRUE,,
1343,1707,0.26374,PPP3CC,8.52E-06,0.73625,NEW,FALSE,TRUE,FALSE,,
1344,791,0.27023,FRMD3,8.05E-06,0.72976,NEW,TRUE,FALSE,FALSE,,
1345,836,0.27108,GIP,0.021884,0.70704,NEW,FALSE,TRUE,FALSE,,
1346,1350,0.27158,MPZ,0.004675,0.72375,NEW,FALSE,TRUE,FALSE,,
1347,1019,0.2716,IGF1,0.021792,0.70661,KNOWN,TRUE,TRUE,TRUE,,
1348,1258,0.27553,MAPK10,3.80E-05,0.72443,NEW,FALSE,TRUE,FALSE,,
1349,403,0.27595,CLEC16A,1.29E-08,0.72405,NEW,TRUE,FALSE,FALSE,,
1350,931,0.27733,HIPK3,5.20E-10,0.72267,KNOWN,TRUE,FALSE,FALSE,,
1351,2020,0.27886,SLC25A37,0.0043953,0.71674,NEW,TRUE,FALSE,FALSE,,
1352,1766,0.28236,PTP4A1,0.01998,0.69766,NEW,TRUE,FALSE,FALSE,,
1353,1290,0.28446,MBP,0.019647,0.6959,NEW,TRUE,FALSE,FALSE,,
1354,876,0.28858,GPR107,1.39E-06,0.71142,NEW,TRUE,FALSE,FALSE,,
1355,1733,0.2972,PRKCQ,5.31E-08,0.7028,KNOWN,TRUE,TRUE,TRUE,,
1356,1616,0.30013,PIK3R5,5.18E-08,0.69987,NEW,TRUE,FALSE,FALSE,,
1357,1056,0.30091,INS,0.070035,0.62906,KNOWN,FALSE,TRUE,FALSE,,
1358,2394,0.30288,WARS,0.0001493,0.69697,KNOWN,TRUE,FALSE,FALSE,,
1359,1212,0.3058,LTBR,0.00014576,0.69405,KNOWN,FALSE,TRUE,FALSE,,
1360,512,0.31231,DCN,0.00068172,0.687,NEW,FALSE,TRUE,FALSE,,
1361,482,0.31408,CXCL11,0.064043,0.62188,NEW,TRUE,FALSE,FALSE,,
1362,1049,0.31536,IL6,0.015405,0.66924,KNOWN,TRUE,TRUE,TRUE,,
1363,273,0.31691,CCL19,0.062823,0.62027,NEW,TRUE,FALSE,FALSE,,
1364,1996,0.31709,SHROOM3,1.53E-11,0.68291,NEW,TRUE,FALSE,FALSE,,
1365,173,0.31746,BAX,0.015156,0.66739,KNOWN,TRUE,TRUE,TRUE,,
1366,1974,0.32037,SERTAD1,0.061364,0.61826,KNOWN,TRUE,FALSE,FALSE,,
1367,2232,0.32401,TLR8,0.00012574,0.67586,KNOWN,FALSE,TRUE,FALSE,,
1368,2383,0.32523,VOPP1,0.014274,0.6605,NEW,TRUE,FALSE,FALSE,,
1369,20,0.3254,ACVR1,2.52E-05,0.67457,KNOWN,FALSE,TRUE,FALSE,,
1370,2402,0.3263,WNT1,0.0029841,0.67072,NEW,FALSE,TRUE,FALSE,,
1371,1280,0.32648,MARCKS,0.058877,0.61465,NEW,TRUE,TRUE,TRUE,,
1372,80,0.33657,ANKRD44,0.00056124,0.66287,NEW,TRUE,FALSE,FALSE,,
1373,715,0.34104,FAM19A2,0.012646,0.64631,NEW,TRUE,FALSE,FALSE,,
1374,2013,0.34325,SLA,0.00053237,0.65622,NEW,TRUE,FALSE,FALSE,,
1375,2429,0.34362,ZBTB7B,0.00053082,0.65585,KNOWN,TRUE,FALSE,FALSE,,
1376,1699,0.34419,PPP2CB,0.00052846,0.65529,KNOWN,TRUE,TRUE,TRUE,,
1377,2324,0.34491,TWIST1,0.051962,0.60313,KNOWN,FALSE,TRUE,FALSE,,
1378,278,0.34981,CCL3,0.050263,0.59993,KNOWN,TRUE,FALSE,FALSE,,
1379,616,0.3509,EGR1,0.0024593,0.64664,KNOWN,TRUE,TRUE,TRUE,,
1380,1275,0.35435,MAPKAPK5,2.00E-05,0.64563,NEW,TRUE,TRUE,TRUE,,
1381,311,0.35779,CD28,0.011139,0.63108,KNOWN,TRUE,TRUE,TRUE,,
1382,1041,0.35806,IL23A,0.011116,0.63082,KNOWN,TRUE,FALSE,FALSE,,
1383,375,0.35809,CEBPB,0.047517,0.59439,KNOWN,TRUE,TRUE,TRUE,,
1384,62,0.36331,ALDH1A2,1.87E-05,0.63667,NEW,TRUE,FALSE,FALSE,,
1385,333,0.3643,CDC25B,3.75E-06,0.6357,KNOWN,FALSE,TRUE,FALSE,,
1386,1978,0.36544,SFN,0.010515,0.62405,KNOWN,TRUE,TRUE,TRUE,,
1387,1728,0.3677,PRKCA,1.49E-07,0.6323,KNOWN,TRUE,TRUE,TRUE,,
1388,614,0.36837,EGFR,1.02E-11,0.63163,KNOWN,TRUE,TRUE,TRUE,,
1389,301,0.36861,CCRL2,0.14101,0.49039,NEW,TRUE,FALSE,FALSE,,
1390,481,0.36865,CXCL10,0.044231,0.58712,KNOWN,TRUE,TRUE,TRUE,,
1391,1482,0.37074,NR4A1,8.70E-05,0.62918,KNOWN,TRUE,TRUE,TRUE,,
1392,717,0.37254,FAM78A,0.0099685,0.61749,NEW,TRUE,FALSE,FALSE,,
1393,2033,0.37441,SLK,9.74E-12,0.62559,KNOWN,FALSE,TRUE,FALSE,,
1394,1262,0.37466,MAPK14,8.44E-05,0.62525,KNOWN,TRUE,TRUE,TRUE,,
1395,1474,0.37506,NR1H2,8.42E-05,0.62486,KNOWN,FALSE,TRUE,FALSE,,
1396,1304,0.37737,MDS2,0.041684,0.58095,NEW,TRUE,FALSE,FALSE,,
1397,448,0.38046,CSF3,0.009394,0.61015,NEW,FALSE,TRUE,FALSE,,
1398,2241,0.38452,TNFAIP8,0.039701,0.57578,NEW,TRUE,FALSE,FALSE,,
1399,588,0.38544,DVL3,3.18E-06,0.61456,KNOWN,FALSE,TRUE,FALSE,,
1400,295,0.38775,CCR1,0.0088951,0.60335,NEW,TRUE,FALSE,FALSE,,
1401,2031,0.38961,SLCO3A1,1.52E-05,0.61038,NEW,TRUE,FALSE,FALSE,,
1402,1580,0.39038,PELI1,0.00036934,0.60925,NEW,TRUE,TRUE,TRUE,,
1403,1789,0.39251,PTPRU,3.47E-13,0.60749,NEW,TRUE,FALSE,FALSE,,
1404,1880,0.39282,RIPK2,1.49E-05,0.60717,KNOWN,TRUE,TRUE,TRUE,,
1405,368,0.39474,CDKN2A,0.037025,0.56824,KNOWN,TRUE,TRUE,TRUE,,
1406,369,0.39526,CDKN2C,0.036892,0.56784,NEW,TRUE,TRUE,TRUE,,
1407,1896,0.40096,RORA,5.72E-07,0.59903,KNOWN,TRUE,TRUE,TRUE,,
1408,789,0.40137,FPR2,0.11851,0.48012,KNOWN,FALSE,TRUE,FALSE,,
1409,232,0.40249,C5AR1,0.1178,0.47971,KNOWN,TRUE,FALSE,FALSE,,
1410,1956,0.4049,SDC2,0.0078273,0.58728,NEW,FALSE,TRUE,FALSE,,
1411,498,0.40701,DAB2,2.70E-06,0.59298,KNOWN,TRUE,TRUE,TRUE,,
1412,1464,0.40757,NOTCH3,1.05E-16,0.59243,KNOWN,FALSE,TRUE,FALSE,,
1413,162,0.40765,AXIN1,5.43E-07,0.59235,KNOWN,TRUE,TRUE,TRUE,,
1414,1708,0.41481,PPP3R1,0.00727,0.57792,KNOWN,FALSE,TRUE,FALSE,,
1415,1739,0.41653,PRKRA,0.0014875,0.58198,NEW,FALSE,TRUE,FALSE,,
1416,1185,0.41673,LIMD1,1.24E-05,0.58326,NEW,TRUE,FALSE,FALSE,,
1417,2513,0.41789,ZNF689,0.00029937,0.58181,NEW,TRUE,FALSE,FALSE,,
1418,2512,0.42,ZNF680,0.031127,0.54887,NEW,TRUE,FALSE,FALSE,,
1419,1751,0.42272,PSD4,4.01E-09,0.57728,NEW,TRUE,FALSE,FALSE,,
1420,1075,0.42455,ITGA5,6.63E-12,0.57545,KNOWN,FALSE,TRUE,FALSE,,
1421,198,0.42708,BIRC2,1.14E-05,0.57291,KNOWN,TRUE,TRUE,TRUE,,
1422,827,0.42718,GCLC,4.68E-07,0.57282,NEW,TRUE,FALSE,FALSE,,
1423,1731,0.42878,PRKCH,9.36E-08,0.57122,KNOWN,TRUE,FALSE,FALSE,,
1424,1874,0.42952,RHOG,0.029143,0.54133,KNOWN,FALSE,TRUE,FALSE,,
1425,401,0.4314,CKS1B,0.028765,0.53983,KNOWN,FALSE,TRUE,FALSE,,
1426,175,0.43366,BCAP31,0.0063174,0.56002,KNOWN,FALSE,TRUE,FALSE,,
1427,2309,0.4339,TSC22D3,0.028271,0.53783,KNOWN,FALSE,TRUE,FALSE,,
1428,1220,0.43472,MACROD2,1.08E-05,0.56527,NEW,TRUE,FALSE,FALSE,,
1429,2360,0.43933,UST,0.00025431,0.56041,NEW,TRUE,FALSE,FALSE,,
1430,549,0.44012,DNAJB12,0.00025279,0.55963,NEW,TRUE,FALSE,FALSE,,
1431,744,0.44406,FGF1,0.026338,0.5296,KNOWN,FALSE,TRUE,FALSE,,
1432,2109,0.44416,SSTR2,0.0058413,0.55,KNOWN,TRUE,FALSE,FALSE,,
1433,727,0.44439,FBXO31,4.96E-05,0.55556,KNOWN,TRUE,FALSE,FALSE,,
1434,439,0.44604,CRKL,0.0057598,0.5482,KNOWN,FALSE,TRUE,FALSE,,
1435,1654,0.44947,PLN,0.090687,0.45985,KNOWN,FALSE,TRUE,FALSE,,
1436,1479,0.45111,NR2F6,0.005546,0.54335,KNOWN,TRUE,FALSE,FALSE,,
1437,193,0.45229,BGN,0.0054972,0.54222,NEW,FALSE,TRUE,FALSE,,
1438,596,0.45258,E2F4,0.00022992,0.54719,KNOWN,TRUE,TRUE,TRUE,,
1439,2138,0.45272,SUGT1,4.65E-05,0.54723,KNOWN,FALSE,TRUE,FALSE,,
1440,1925,0.45318,RTN4,3.84E-07,0.54682,KNOWN,TRUE,FALSE,FALSE,,
1441,792,0.4539,FRMD4B,2.62E-11,0.5461,NEW,TRUE,FALSE,FALSE,,
1442,604,0.45504,EDN1,0.0053852,0.53958,KNOWN,TRUE,FALSE,FALSE,,
1443,1709,0.4554,PPP4C,0.00022503,0.54437,NEW,TRUE,FALSE,FALSE,,
1444,231,0.45739,C4BPA,9.08E-06,0.5426,KNOWN,FALSE,TRUE,FALSE,,
1445,1407,0.45789,NCK2,0.001087,0.54102,KNOWN,FALSE,TRUE,FALSE,,
1446,648,0.46008,ENC1,0.00021715,0.53971,NEW,FALSE,TRUE,FALSE,,
1447,580,0.46156,DUSP3,0.023292,0.51515,NEW,TRUE,TRUE,TRUE,,
1448,664,0.46242,EPHB3,1.47E-08,0.53758,KNOWN,FALSE,TRUE,FALSE,,
1449,541,0.47033,DLEU1,0.080319,0.44935,NEW,TRUE,FALSE,FALSE,,
1450,105,0.47061,AREG,0.021846,0.50754,NEW,FALSE,TRUE,FALSE,,
1451,305,0.47108,CD2,0.0047742,0.52415,KNOWN,FALSE,TRUE,FALSE,,
1452,1017,0.47156,IFNG,0.0217,0.50674,KNOWN,TRUE,TRUE,TRUE,,
1453,1561,0.4746,PDE4B,3.26E-07,0.5254,NEW,TRUE,FALSE,FALSE,,
1454,2257,0.47559,TNIP1,3.24E-07,0.52441,KNOWN,TRUE,TRUE,TRUE,,
1455,1940,0.4777,S100A9,0.076882,0.44541,KNOWN,FALSE,TRUE,FALSE,,
1456,1039,0.47968,IL2,0.020478,0.49984,KNOWN,TRUE,TRUE,TRUE,,
1457,1650,0.48341,PLEKHO1,0.00018165,0.51641,NEW,TRUE,FALSE,FALSE,,
1458,753,0.48408,FGR,7.41E-06,0.51592,KNOWN,FALSE,TRUE,FALSE,,
1459,1485,0.49009,NRAS,0.0041352,0.50578,KNOWN,FALSE,TRUE,FALSE,,
1460,822,0.49308,GATA4,0.00083068,0.50609,KNOWN,TRUE,FALSE,FALSE,,
1461,2376,0.49565,VEGFC,0.00016531,0.50418,KNOWN,TRUE,FALSE,FALSE,,
1462,2216,0.4993,TIMP1,0.017778,0.48292,KNOWN,TRUE,FALSE,FALSE,,
1463,2248,0.50201,TNFRSF1B,0.00015738,0.49783,KNOWN,FALSE,TRUE,FALSE,,
1464,1355,0.50212,MRPL27,0.017416,0.48046,NEW,TRUE,FALSE,FALSE,,
1465,617,0.50292,EGR2,0.0037498,0.49333,NEW,TRUE,FALSE,FALSE,,
1466,1899,0.50461,RPA2,0.00075999,0.49463,KNOWN,TRUE,TRUE,TRUE,,
1467,864,0.50556,GNG2,0.064883,0.42956,KNOWN,FALSE,TRUE,FALSE,,
1468,414,0.50652,CNR1,0.003648,0.48984,KNOWN,FALSE,TRUE,FALSE,,
1469,136,0.50658,ARRB2,3.08E-05,0.49339,NEW,FALSE,TRUE,FALSE,,
1470,436,0.50878,CREM,0.00014932,0.49107,KNOWN,TRUE,FALSE,FALSE,,
1471,245,0.50957,CAMK4,0.0001484,0.49028,KNOWN,TRUE,FALSE,FALSE,,
1472,1627,0.51408,PKIG,0.06151,0.42441,NEW,TRUE,FALSE,FALSE,,
1473,952,0.51949,HLA-DRA,0.003301,0.4772,KNOWN,TRUE,FALSE,FALSE,,
1474,1248,0.51964,MAP3K5,3.20E-12,0.48036,KNOWN,TRUE,TRUE,TRUE,,
1475,1182,0.5242,LIF,0.014804,0.461,KNOWN,TRUE,TRUE,TRUE,,
1476,35,0.52545,ADRB2,0.0031518,0.47139,KNOWN,TRUE,TRUE,TRUE,,
1477,372,0.52887,CDX2,0.0030691,0.46806,NEW,TRUE,FALSE,FALSE,,
1478,529,0.52991,DGKB,8.69E-09,0.47009,NEW,TRUE,FALSE,FALSE,,
1479,1222,0.53462,MADCAM1,0.013694,0.45169,NEW,TRUE,FALSE,FALSE,,
1480,221,0.53641,BTG1,0.01351,0.45008,NEW,TRUE,FALSE,FALSE,,
1481,2242,0.5379,TNFAIP8L1,0.052774,0.40932,NEW,TRUE,FALSE,FALSE,,
1482,1411,0.54065,NCOA3,5.48E-13,0.45935,KNOWN,FALSE,TRUE,FALSE,,
