"","source","target","source_genesymbol","target_genesymbol","is_directed","is_stimulation","is_inhibition","consensus_direction","consensus_stimulation","consensus_inhibition","dip_url","sources","references","curation_effort","dorothea_level","n_references","n_resources"
"19","P10275","P10696","AR","ALPG",1,0,0,0,0,0,NA,"DoRothEA-reviews_DoRothEA","",1,"A",0,0
"20","P10275","Q9UM13","AR","ANAPC10",1,0,0,0,0,0,NA,"DoRothEA;DoRothEA-reviews_DoRothEA;HTRIdb","DoRothEA:17721441;HTRIdb:20610535",2,"A",2,2
"21","P10275","Q96CW1","AR","AP2M1",1,0,0,0,0,0,NA,"DoRothEA-reviews_DoRothEA","",1,"A",0,0
"22","P10275","Q92624","AR","APPBP2",1,0,0,0,0,0,NA,"DoRothEA-reviews_DoRothEA","",1,"A",0,0
"23","P10275","P18850","AR","ATF6",1,0,0,0,0,0,NA,"DoRothEA;DoRothEA-reviews_DoRothEA;HTRIdb","DoRothEA:17721441;HTRIdb:20610535",2,"A",2,2
"24","P10275","Q13315","AR","ATM",1,0,0,0,0,0,NA,"DoRothEA-reviews_DoRothEA;HOCOMOCO_DoRothEA","",1,"A",0,0
"25","P10275","P23634","AR","ATP2B4",1,0,0,0,0,0,NA,"DoRothEA;DoRothEA-reviews_DoRothEA;HTRIdb;JASPAR_DoRothEA","DoRothEA:17721441;HTRIdb:20610535",2,"A",2,2
"26","P10275","O75531","AR","BANF1",1,0,0,0,0,0,NA,"DoRothEA-reviews_DoRothEA","",1,"A",0,0
"27","P10275","Q9NXR7","AR","BABAM2",1,0,0,0,0,0,NA,"DoRothEA;DoRothEA-reviews_DoRothEA;HTRIdb","DoRothEA:17721441;HTRIdb:20610535",2,"A",2,2
"28","P10275","P43251","AR","BTD",1,0,0,0,0,0,NA,"DoRothEA;DoRothEA-reviews_DoRothEA;HTRIdb","DoRothEA:17721441;HTRIdb:20610535",2,"A",2,2
"29","P10275","Q9H246","AR","C1orf21",1,0,0,0,0,0,NA,"DoRothEA;DoRothEA-reviews_DoRothEA;HTRIdb;ReMap_DoRothEA","DoRothEA:17721441;HTRIdb:20610535",2,"A;D",2,2
"30","P10275","Q16589","AR","CCNG2",1,0,0,0,0,0,NA,"DoRothEA;DoRothEA-reviews_DoRothEA;HTRIdb","DoRothEA:17721441;HTRIdb:20610535",2,"A",2,2
"31","P10275","P01730","AR","CD4",1,0,0,0,0,0,NA,"DoRothEA-reviews_DoRothEA","",1,"A",0,0
"32","P10275","Q99741","AR","CDC6",1,1,0,1,1,0,NA,"DoRothEA;HTRIdb;TFactS_DoRothEA;TRRUST_DoRothEA","HTRIdb:20610535",1,"A",1,2
"33","P10275","P19022","AR","CDH2",1,1,0,1,1,0,NA,"DoRothEA;HTRIdb;TFactS_DoRothEA;TRRUST_DoRothEA","HTRIdb:20610535",1,"A",1,2
"34","P10275","O76039","AR","CDKL5",1,0,0,0,0,0,NA,"DoRothEA;DoRothEA-reviews_DoRothEA;HTRIdb","DoRothEA:17721441;HTRIdb:20610535",2,"A",2,2
"35","P10275","P38936","AR","CDKN1A",1,1,0,1,1,0,NA,"DoRothEA;HTRIdb;HTRIdb_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA","DoRothEA:10076995;HTRIdb:10076995;HTRIdb:20610535",3,"A",2,2
"36","P10275","Q99967","AR","CITED2",1,0,0,0,0,0,NA,"DoRothEA;DoRothEA-reviews_DoRothEA;HTRIdb;RegNetwork_DoRothEA;TRED_DoRothEA","DoRothEA:17721441;HTRIdb:20610535",2,"A",2,2
"37","P10275","Q13057","AR","COASY",1,0,0,0,0,0,NA,"DoRothEA-reviews_DoRothEA","",1,"A",0,0
"38","P10275","P23786","AR","CPT2",1,0,0,0,0,0,NA,"DoRothEA-reviews_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA","",1,"A",0,0
"39","P10275","P54107","AR","CRISP1",1,0,0,0,0,0,NA,"DoRothEA;HTRIdb;HTRIdb_DoRothEA;TRRUST_DoRothEA","DoRothEA:11223178;HTRIdb:11223178",2,"A",1,2
"40","P10275","O14529","AR","CUX2",1,0,0,0,0,0,NA,"IntAct_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"41","P10275","P99999","AR","CYCS",1,0,0,0,0,0,NA,"DoRothEA-reviews_DoRothEA","",1,"A",0,0
"42","P10275","P07108","AR","DBI",1,1,0,1,1,0,NA,"DoRothEA;DoRothEA-reviews_DoRothEA;HTRIdb;IntAct_DoRothEA;RegNetwork_DoRothEA;TFactS_DoRothEA;TRED_DoRothEA","HTRIdb:20610535",1,"A",1,2
"43","P10275","P20711","AR","DDC",1,0,0,0,0,0,NA,"DoRothEA;DoRothEA-reviews_DoRothEA;HTRIdb","DoRothEA:17721441;HTRIdb:20610535",2,"A",2,2
"44","P10275","P30046","AR","DDT",1,1,0,1,1,0,NA,"IntAct_DoRothEA;TFactS_DoRothEA","",0,"A",0,0
"45","P10275","Q8NBQ5","AR","HSD17B11",1,0,0,0,0,0,NA,"DoRothEA;DoRothEA-reviews_DoRothEA;HTRIdb","DoRothEA:17721441;HTRIdb:20610535",2,"A",2,2
"46","P10275","O43143","AR","DHX15",1,1,0,1,1,0,NA,"DoRothEA;HOCOMOCO_DoRothEA;HTRIdb;TFactS_DoRothEA","DoRothEA:11867260;HTRIdb:20610535",2,"A",2,2
"47","P10275","Q15700","AR","DLG2",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"48","P10275","P00533","AR","EGFR",1,1,0,1,1,0,NA,"DoRothEA;HTRIdb;PAZAR_DoRothEA;ReMap_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA","HTRIdb:20610535",1,"A",1,2
"49","P10275","Q13347","AR","EIF3I",1,0,0,0,0,0,NA,"DoRothEA-reviews_DoRothEA","",1,"A",0,0
"50","P10275","P78545","AR","ELF3",1,0,0,0,0,0,NA,"DoRothEA-reviews_DoRothEA","",1,"A",0,0
"51","P10275","P21860","AR","ERBB3",1,1,0,1,1,0,NA,"IntAct_DoRothEA;TRRUST_DoRothEA","",0,"A",0,0
"52","P10275","P11308","AR","ERG",1,0,0,0,0,0,NA,"DoRothEA;HTRIdb;ReMap_DoRothEA","HTRIdb:20610535",1,"B;D",1,2
"53","P11308","P10275","ERG","AR",1,0,0,0,0,0,NA,"IntAct_DoRothEA;ReMap_DoRothEA","",0,"B;D",0,0
"54","P03372","P10275","ESR1","AR",1,1,0,1,1,0,NA,"ARACNe-GTEx_DoRothEA;PAZAR_DoRothEA;TRRUST_DoRothEA","",1,"A;D",0,0
"55","P10275","P03372","AR","ESR1",1,0,0,0,0,0,NA,"ARACNe-GTEx_DoRothEA;DoRothEA;HTRIdb;RegNetwork_DoRothEA;TRED_DoRothEA","HTRIdb:20610535",1,"A;D",1,2
"56","P10275","P11474","AR","ESRRA",1,0,0,0,0,0,NA,"DoRothEA-reviews_DoRothEA","",1,"A",0,0
"57","P10275","O00167","AR","EYA2",1,0,0,0,0,0,NA,"DoRothEA;DoRothEA-reviews_DoRothEA;HTRIdb;JASPAR_DoRothEA;ReMap_DoRothEA","DoRothEA:17721441;HTRIdb:20610535",2,"A",2,2
"58","P10275","Q96AZ1","AR","EEF1AKMT3",1,0,0,0,0,0,NA,"DoRothEA-reviews_DoRothEA","",1,"A",0,0
"59","P10275","O94988","AR","FAM13A",1,0,0,0,0,0,NA,"DoRothEA;DoRothEA-reviews_DoRothEA;HTRIdb;ReMap_DoRothEA","DoRothEA:17721441;HTRIdb:20610535",2,"A;D",2,2
"60","P10275","Q3ZCQ3","AR","FAM174B",1,0,0,0,0,0,NA,"DoRothEA;HTRIdb;IntAct_DoRothEA;PAZAR_DoRothEA","HTRIdb:20610535",1,"A",1,2
"61","P10275","Q13451","AR","FKBP5",1,1,0,1,1,0,NA,"DoRothEA;DoRothEA-reviews_DoRothEA;HTRIdb;IntAct_DoRothEA;ReMap_DoRothEA;TFactS_DoRothEA","HTRIdb:20610535",1,"A",1,2
"62","P10275","P55317","AR","FOXA1",1,0,0,0,0,0,NA,"RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA","",1,"A;D",0,0
"63","P55317","P10275","FOXA1","AR",1,0,1,0,0,0,NA,"PAZAR_DoRothEA;SIGNOR","SIGNOR:24875621",1,"A;D",1,1
"64","O43524","P10275","FOXO3","AR",1,1,0,1,1,0,NA,"DoRothEA;FANTOM4_DoRothEA;HTRIdb;HTRIdb_DoRothEA;TRRUST_DoRothEA","HTRIdb:17522055",1,"A;D",1,2
"65","P10275","O43524","AR","FOXO3",1,0,0,0,0,0,NA,"DoRothEA;HTRIdb;ReMap_DoRothEA","HTRIdb:20610535",1,"A;D",1,2
"66","P10275","Q14802","AR","FXYD3",1,0,0,0,0,0,NA,"DoRothEA;DoRothEA-reviews_DoRothEA;HTRIdb;IntAct_DoRothEA","HTRIdb:20610535",1,"A",1,2
"67","P10275","P35754","AR","GLRX",1,0,0,0,0,0,NA,"DoRothEA;DoRothEA-reviews_DoRothEA;HTRIdb","DoRothEA:17721441;HTRIdb:20610535",2,"A",2,2
"68","P10275","P36915","AR","GNL1",1,0,0,0,0,0,NA,"DoRothEA-reviews_DoRothEA","",1,"A",0,0
"69","P10275","Q13322","AR","GRB10",1,0,0,0,0,0,NA,"DoRothEA;DoRothEA-reviews_DoRothEA;HTRIdb;ReMap_DoRothEA","DoRothEA:24931201;HTRIdb:20610535",2,"A",2,2
"70","P10275","P35269","AR","GTF2F1",1,0,0,0,0,0,NA,"JASPAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA","",1,"A",0,0
"71","P10275","Q14469","AR","HES1",1,0,0,0,0,0,NA,"DoRothEA-reviews_DoRothEA;HOCOMOCO_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA","",1,"A",0,0
"72","P10275","Q16778","AR","HIST2H2BE",1,0,0,0,0,0,NA,"DoRothEA-reviews_DoRothEA","",1,"A",0,0
"73","P10275","P52789","AR","HK2",1,0,0,0,0,0,NA,"DoRothEA;DoRothEA-reviews_DoRothEA;HTRIdb","DoRothEA:24931201;HTRIdb:20610535",2,"A",2,2
"74","P10275","P13747","AR","HLA-E",1,0,0,0,0,0,NA,"DoRothEA-reviews_DoRothEA","",1,"A",0,0
"75","P10275","P09651","AR","HNRNPA1",1,0,0,0,0,0,NA,"DoRothEA;DoRothEA-reviews_DoRothEA;HTRIdb","DoRothEA:17721441;HTRIdb:20610535",2,"A",2,2
"76","P10275","P80217","AR","IFI35",1,0,0,0,0,0,NA,"DoRothEA-reviews_DoRothEA","",1,"A",0,0
"77","P10275","P08069","AR","IGF1R",1,1,0,1,1,0,NA,"DoRothEA;HTRIdb;ReMap_DoRothEA;TRRUST_DoRothEA","HTRIdb:20610535",1,"A",1,2
"78","P10275","P17936","AR","IGFBP3",1,0,0,0,0,0,NA,"DoRothEA;HTRIdb;IntAct_DoRothEA;TRRUST_DoRothEA","HTRIdb:20610535",1,"A",1,2
"79","P10275","P01857","AR","IGHG1",1,0,0,0,0,0,NA,"DoRothEA-reviews_DoRothEA","",1,"A",0,0
"80","P10275","P14778","AR","IL1R1",1,0,0,0,0,0,NA,"DoRothEA-reviews_DoRothEA;ReMap_DoRothEA","",1,"A",0,0
"81","P10275","Q14571","AR","ITPR2",1,0,0,0,0,0,NA,"DoRothEA;HTRIdb;PAZAR_DoRothEA;ReMap_DoRothEA","HTRIdb:20610535",1,"B",1,2
"82","P10275","Q15811","AR","ITSN1",1,0,0,0,0,0,NA,"ARACNe-GTEx_DoRothEA;DoRothEA;HTRIdb;JASPAR_DoRothEA;ReMap_DoRothEA","HTRIdb:20610535",1,"B",1,2
"83","P05412","P10275","JUN","AR",1,0,1,1,0,1,NA,"TRRUST_DoRothEA","",1,"A;D",0,0
"84","P10275","P05412","AR","JUN",1,1,0,0,0,0,NA,"DoRothEA;DoRothEA-reviews_DoRothEA;HTRIdb;RegNetwork_DoRothEA;TFactS_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA","HTRIdb:20610535",1,"A;D",1,2
"85","P10275","Q12809","AR","KCNH2",1,0,0,0,0,0,NA,"DoRothEA-reviews_DoRothEA","",1,"A",0,0
"86","P10275","O94953","AR","KDM4B",1,0,0,0,0,0,NA,"DoRothEA;HTRIdb;PAZAR_DoRothEA;ReMap_DoRothEA","HTRIdb:20610535",1,"B",1,2
"87","P10275","Q92537","AR","SUSD6",1,0,0,0,0,0,NA,"DoRothEA;DoRothEA-reviews_DoRothEA;HTRIdb","DoRothEA:17721441;HTRIdb:20610535",2,"A",2,2
"88","P10275","Q5T5P2","AR","KIAA1217",1,0,1,1,0,1,NA,"DoRothEA;HTRIdb;ReMap_DoRothEA;TFactS_DoRothEA","DoRothEA:17624924;HTRIdb:20610535",2,"A",2,2
"89","P10275","Q13887","AR","KLF5",1,0,0,0,0,0,NA,"DoRothEA;HTRIdb;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA","DoRothEA:19460858;HTRIdb:20610535",2,"A",2,2
"90","P10275","P20151","AR","KLK2",1,1,0,1,1,0,NA,"DoRothEA-reviews_DoRothEA;RegNetwork_DoRothEA;TFactS_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA","",0,"A",0,0
"91","P10275","P07288","AR","KLK3",1,1,0,1,1,0,NA,"DoRothEA;DoRothEA-reviews_DoRothEA;HTRIdb;HTRIdb_DoRothEA;IntAct_DoRothEA;KEGG-MEDICUS;RegNetwork_DoRothEA;TFactS_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA","HTRIdb:11006269;HTRIdb:11994312;HTRIdb:12958311;HTRIdb:14517289;HTRIdb:15557561;HTRIdb:17653089;HTRIdb:7514587",7,"A",7,3
"92","P10275","Q9Y5K2","AR","KLK4",1,1,0,1,1,0,NA,"DoRothEA-reviews_DoRothEA;TFactS_DoRothEA;TRRUST_DoRothEA","",0,"A",0,0
"93","P10275","P05783","AR","KRT18",1,1,0,1,1,0,NA,"DoRothEA-reviews_DoRothEA;TFactS_DoRothEA","",0,"A",0,0
"94","P10275","P05787","AR","KRT8",1,0,0,0,0,0,NA,"DoRothEA-reviews_DoRothEA","",1,"A",0,0
"95","P10275","Q15031","AR","LARS2",1,0,0,0,0,0,NA,"DoRothEA;HTRIdb;PAZAR_DoRothEA;ReMap_DoRothEA","HTRIdb:20610535",1,"B",1,2
"96","P10275","P42702","AR","LIFR",1,0,0,0,0,0,NA,"DoRothEA;DoRothEA-reviews_DoRothEA;HTRIdb","DoRothEA:17721441;HTRIdb:20610535",2,"A",2,2
"97","P10275","Q15648","AR","MED1",1,0,0,0,0,0,NA,"RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA","",1,"A",0,0
"98","P10275","O15344","AR","MID1",1,0,0,0,0,0,NA,"DoRothEA;HTRIdb;ReMap_DoRothEA;TRRUST_DoRothEA","DoRothEA:24913494;HTRIdb:20610535",2,"B",2,2
"99","P10275","P08473","AR","MME",1,0,0,0,0,0,NA,"ARACNe-GTEx_DoRothEA;DoRothEA;HTRIdb;IntAct_DoRothEA;ReMap_DoRothEA","HTRIdb:20610535",1,"B",1,2
"100","P10275","P45452","AR","MMP13",1,0,0,0,0,0,NA,"DoRothEA-reviews_DoRothEA","",1,"A",0,0
"101","P10275","Q92552","AR","MRPS27",1,0,0,0,0,0,NA,"DoRothEA;DoRothEA-reviews_DoRothEA;HTRIdb","DoRothEA:17721441;HTRIdb:20610535",2,"A",2,2
"102","P10275","P02795","AR","MT2A",1,0,0,0,0,0,NA,"DoRothEA;DoRothEA-reviews_DoRothEA;HTRIdb;JASPAR_DoRothEA","DoRothEA:17721441;HTRIdb:20610535",2,"A",2,2
"103","P10275","P15941","AR","MUC1",1,0,1,1,0,1,NA,"RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA","",1,"A",0,0
"104","P01106","P10275","MYC","AR",1,0,0,0,0,0,NA,"FANTOM4_DoRothEA","",1,"A;D",0,0
"105","P10275","P01106","AR","MYC",1,0,0,0,0,0,NA,"DoRothEA;FANTOM4_DoRothEA;HTRIdb;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA","HTRIdb:20610535",1,"A;D",1,2
"106","P10275","Q15746","AR","MYLK",1,0,0,0,0,0,NA,"DoRothEA;HTRIdb;PAZAR_DoRothEA;ReMap_DoRothEA","HTRIdb:20610535",1,"B",1,2
"107","P10275","Q15596","AR","NCOA2",1,0,1,1,0,1,NA,"DoRothEA;HTRIdb;ReMap_DoRothEA;RegNetwork_DoRothEA;TFactS_DoRothEA;TRED_DoRothEA","DoRothEA:17079484;HTRIdb:20610535",2,"A;D",2,2
"108","Q15596","P10275","NCOA2","AR",1,0,1,0,0,0,NA,"TRRUST_DoRothEA","",1,"A;D",0,0
"109","P10275","Q9Y618","AR","NCOR2",1,0,0,0,0,0,NA,"DoRothEA;HTRIdb;ReMap_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA","HTRIdb:20610535",1,"B;D",1,2
"110","Q9Y618","P10275","NCOR2","AR",1,1,0,1,1,0,NA,"TRRUST_DoRothEA","",1,"B;D",0,0
"111","P10275","Q92597","AR","NDRG1",1,0,0,0,0,0,NA,"IntAct_DoRothEA;TRRUST_DoRothEA","",0,"A",0,0
"112","P10275","Q14511","AR","NEDD9",1,0,0,0,0,0,NA,"DoRothEA;HTRIdb;ReMap_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA","HTRIdb:20610535",1,"B",1,2
"113","P10275","O00712","AR","NFIB",1,0,0,0,0,0,NA,"ARACNe-GTEx_DoRothEA;DoRothEA;HOCOMOCO_DoRothEA;HTRIdb;ReMap_DoRothEA","HTRIdb:20610535",1,"B",1,2
"114","P10275","P19838","AR","NFKB1",1,0,1,0,0,0,NA,"DoRothEA;HTRIdb;TRRUST_DoRothEA","DoRothEA:18386814;HTRIdb:20610535",2,"A;D",2,2
"115","P19838","P10275","NFKB1","AR",1,0,1,1,0,1,NA,"RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA","",1,"A;D",0,0
"116","P10275","Q99801","AR","NKX3-1",1,1,0,0,0,0,NA,"IntAct_DoRothEA;SIGNOR;TRRUST_DoRothEA","SIGNOR:16697957",1,"A;D",1,1
"117","Q99801","P10275","NKX3-1","AR",1,0,1,1,0,1,NA,"SIGNOR;TRRUST_DoRothEA","SIGNOR:16697957",2,"A;D",1,1
"118","P10275","Q8N0W4","AR","NLGN4X",1,0,0,0,0,0,NA,"DoRothEA;DoRothEA-reviews_DoRothEA;HTRIdb","DoRothEA:17721441;HTRIdb:20610535",2,"A",2,2
"119","P10275","Q9Y5B8","AR","NME7",1,0,0,0,0,0,NA,"DoRothEA;DoRothEA-reviews_DoRothEA;HTRIdb","DoRothEA:17721441;HTRIdb:20610535",2,"A",2,2
"120","P10275","Q14207","AR","NPAT",1,0,0,0,0,0,NA,"DoRothEA-reviews_DoRothEA","",1,"A",0,0
"121","P10275","P55786","AR","NPEPPS",1,0,0,0,0,0,NA,"DoRothEA;DoRothEA-reviews_DoRothEA;HTRIdb","DoRothEA:24931201;HTRIdb:20610535",2,"A",2,2
"122","P10275","P35658","AR","NUP214",1,0,0,0,0,0,NA,"DoRothEA;DoRothEA-reviews_DoRothEA;HTRIdb","DoRothEA:17721441;HTRIdb:20610535",2,"A",2,2
"123","P10275","P02763","AR","ORM1",1,0,0,0,0,0,NA,"DoRothEA-reviews_DoRothEA","",1,"A",0,0
"124","P10275","P19652","AR","ORM2",1,0,0,0,0,0,NA,"DoRothEA-reviews_DoRothEA","",1,"A",0,0
"125","P10275","Q13608","AR","PEX6",1,0,0,0,0,0,NA,"DoRothEA-reviews_DoRothEA","",1,"A",0,0
"126","P10275","P20142","AR","PGC",1,1,0,1,1,0,NA,"DoRothEA-reviews_DoRothEA;IntAct_DoRothEA;RegNetwork_DoRothEA;TFactS_DoRothEA;TRED_DoRothEA","",0,"A",0,0
"127","P10275","P01833","AR","PIGR",1,0,0,0,0,0,NA,"RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA","",1,"A",0,0
"128","P10275","Q13526","AR","PIN1",1,0,0,0,0,0,NA,"DoRothEA-reviews_DoRothEA","",1,"A",0,0
"129","P10275","Q13794","AR","PMAIP1",1,0,0,0,0,0,NA,"DoRothEA;DoRothEA-reviews_DoRothEA;HTRIdb","DoRothEA:17721441;HTRIdb:20610535",2,"A",2,2
"130","P10275","Q969W9","AR","PMEPA1",1,1,0,1,1,0,NA,"DoRothEA;HTRIdb;HTRIdb_DoRothEA;IntAct_DoRothEA;ReMap_DoRothEA;TFactS_DoRothEA;TRRUST_DoRothEA","HTRIdb:16213525;HTRIdb:20610535",2,"A",2,2
"131","P10275","P41247","AR","PNPLA4",1,0,0,0,0,0,NA,"DoRothEA-reviews_DoRothEA","",1,"A",0,0
"132","P10275","Q12796","AR","PNRC1",1,0,0,0,0,0,NA,"DoRothEA;HTRIdb;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA","DoRothEA:10894149;HTRIdb:20610535",2,"A",2,2
"133","P10275","Q14738","AR","PPP2R5D",1,0,0,0,0,0,NA,"DoRothEA-reviews_DoRothEA","",1,"A",0,0
"134","P10275","P78395","AR","PRAME",1,0,0,0,0,0,NA,"DoRothEA-reviews_DoRothEA","",1,"A",0,0
"135","P10275","Q05655","AR","PRKCD",1,1,0,1,1,0,NA,"DoRothEA;HTRIdb;HTRIdb_DoRothEA;IntAct_DoRothEA;TFactS_DoRothEA","HTRIdb:17178875",1,"A",1,2
"136","P10275","P16471","AR","PRLR",1,0,0,0,0,0,NA,"ARACNe-GTEx_DoRothEA;DoRothEA;HOCOMOCO_DoRothEA;HTRIdb;ReMap_DoRothEA","HTRIdb:20610535",1,"B",1,2
"137","P10275","P60891","AR","PRPS1",1,0,0,0,0,0,NA,"DoRothEA;DoRothEA-reviews_DoRothEA;HTRIdb","DoRothEA:17721441;HTRIdb:20610535",2,"A",2,2
"138","P10275","P35354","AR","PTGS2",1,0,1,1,0,1,NA,"RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA","",1,"A",0,0
"139","P10275","P43378","AR","PTPN9",1,0,0,0,0,0,NA,"DoRothEA;DoRothEA-reviews_DoRothEA;HTRIdb","DoRothEA:17721441;HTRIdb:20610535",2,"A",2,2
"140","P10275","P28827","AR","PTPRM",1,0,0,0,0,0,NA,"DoRothEA;DoRothEA-reviews_DoRothEA;HTRIdb;ReMap_DoRothEA","DoRothEA:17721441;HTRIdb:20610535",2,"A",2,2
"141","P10275","O00391","AR","QSOX1",1,0,0,0,0,0,NA,"DoRothEA;DoRothEA-reviews_DoRothEA;HTRIdb","DoRothEA:17721441;HTRIdb:20610535",2,"A",2,2
"142","P10275","P38159","AR","RBMX",1,0,0,0,0,0,NA,"DoRothEA;DoRothEA-reviews_DoRothEA;HTRIdb","DoRothEA:17721441;HTRIdb:20610535",2,"A",2,2
"143","P10275","Q93062","AR","RBPMS",1,0,0,0,0,0,NA,"DoRothEA;DoRothEA-reviews_DoRothEA;HTRIdb;ReMap_DoRothEA","DoRothEA:17721441;HTRIdb:20610535",2,"A",2,2
"144","P10275","Q04206","AR","RELA",1,0,1,1,0,1,NA,"RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA","",1,"A",0,0
"145","Q04206","P10275","RELA","AR",1,0,1,0,0,0,NA,"RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA","",0,"A",0,0
"146","P10275","P34096","AR","RNASE4",1,0,0,0,0,0,NA,"DoRothEA-reviews_DoRothEA","",1,"A",0,0
"147","P10275","Q01196","AR","RUNX1",1,0,0,0,0,0,NA,"DoRothEA;HTRIdb;PAZAR_DoRothEA;ReMap_DoRothEA","HTRIdb:20610535",1,"B",1,2
"148","P10275","Q12770","AR","SCAP",1,1,0,1,1,0,NA,"IntAct_DoRothEA;TFactS_DoRothEA","",0,"A",0,0
"149","P10275","P37088","AR","SCNN1A",1,0,0,0,0,0,NA,"DoRothEA;DoRothEA-reviews_DoRothEA;HTRIdb","DoRothEA:17721441;HTRIdb:20610535",2,"A",2,2
"150","P10275","Q99470","AR","SDF2",1,0,0,0,0,0,NA,"DoRothEA-reviews_DoRothEA","",1,"A",0,0
"151","P10275","P36952","AR","SERPINB5",1,0,1,1,0,1,NA,"DoRothEA;HTRIdb;HTRIdb_DoRothEA;TRRUST_DoRothEA","DoRothEA:16304843;HTRIdb:16304843",2,"A",1,2
"152","P10275","Q99574","AR","SERPINI1",1,0,0,0,0,0,NA,"DoRothEA-reviews_DoRothEA","",1,"A",0,0
"153","P10275","Q02978","AR","SLC25A11",1,0,0,0,0,0,NA,"DoRothEA-reviews_DoRothEA","",1,"A",0,0
"154","P10275","P51531","AR","SMARCA2",1,0,0,0,0,0,NA,"ARACNe-GTEx_DoRothEA;DoRothEA;DoRothEA-reviews_DoRothEA;HTRIdb;RegNetwork_DoRothEA;TRED_DoRothEA","DoRothEA:17721441;HTRIdb:20610535",2,"A",2,2
"155","P10275","P52788","AR","SMS",1,1,0,1,1,0,NA,"DoRothEA;DoRothEA-reviews_DoRothEA;HTRIdb;TFactS_DoRothEA","HTRIdb:20610535",1,"A",1,2
"156","P10275","O43623","AR","SNAI2",1,1,0,1,1,0,NA,"DoRothEA;DoRothEA-reviews_DoRothEA;HTRIdb;TFactS_DoRothEA","HTRIdb:20610535",1,"A",1,2
"157","P10275","Q00796","AR","SORD",1,0,0,0,0,0,NA,"DoRothEA;HTRIdb;HTRIdb_DoRothEA;IntAct_DoRothEA","HTRIdb:20372835",1,"A",1,2
"158","P10275","Q06945","AR","SOX4",1,0,0,0,0,0,NA,"DoRothEA;DoRothEA-reviews_DoRothEA;HTRIdb","DoRothEA:17721441;HTRIdb:20610535",2,"A",2,2
"159","P10275","O95238","AR","SPDEF",1,0,0,0,0,0,NA,"DoRothEA-reviews_DoRothEA","",1,"A",0,0
"160","P10275","Q14159","AR","SPIDR",1,0,0,0,0,0,NA,"DoRothEA;HTRIdb;PAZAR_DoRothEA;ReMap_DoRothEA","HTRIdb:20610535",1,"B",1,2
"161","P10275","Q11201","AR","ST3GAL1",1,0,0,0,0,0,NA,"PAZAR_DoRothEA;ReMap_DoRothEA","",0,"B",0,0
"162","P10275","Q9UEW8","AR","STK39",1,0,0,0,0,0,NA,"DoRothEA;HTRIdb;IntAct_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA","HTRIdb:20610535",1,"A",1,2
"163","P10275","Q15833","AR","STXBP2",1,0,0,0,0,0,NA,"DoRothEA-reviews_DoRothEA","",1,"A",0,0
"164","P10275","P51687","AR","SUOX",1,0,0,0,0,0,NA,"ARACNe-GTEx_DoRothEA;DoRothEA-reviews_DoRothEA","",1,"A",0,0
"165","P10275","Q15569","AR","TESK1",1,0,0,0,0,0,NA,"DoRothEA-reviews_DoRothEA","",1,"A",0,0
"166","P10275","P01266","AR","TG",1,0,0,0,0,0,NA,"DoRothEA;HTRIdb;JASPAR_DoRothEA;ReMap_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA","HTRIdb:20610535",1,"B",1,2
"167","P10275","P10827","AR","THRA",1,0,0,0,0,0,NA,"DoRothEA;DoRothEA-reviews_DoRothEA;HTRIdb","DoRothEA:17721441;HTRIdb:20610535",2,"A",2,2
